#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER
chr13	45000000	45250000	P6_INV	1.278919487695243	1	26	5	21	0.19230769230769232	47
chr13	45500000	45750000	P6_DCIS	1.22051837452428	6	180.66666666666666	134	950	0.12361623616236163	47
chr13	45500000	45750000	P6_INV	1.321911002638209	7	115.85714285714286	78	733	0.09617755856966707	47
chr13	45750000	46000000	P6_DCIS	1.185110500981085	7	105.14285714285714	84	652	0.11413043478260869	47
chr13	45750000	46000000	P6_INV	1.2874282706409355	6	53.333333333333336	32	288	0.1	47
chr13	46000000	46250000	P6_DCIS	1.1609753441529225	29	106.89655172413794	378	2722	0.12193548387096774	47
chr13	46000000	46250000	P6_INV	1.260176911336883	25	55.88	119	1278	0.08518253400143164	47
chr13	46250000	46500000	P6_DCIS	1.2564821415551668	7	122.85714285714286	122	738	0.14186046511627906	47
chr13	46250000	46500000	P6_INV	1.2413786834504814	7	55.285714285714285	43	344	0.1111111111111111	47
chr13	46500000	46750000	P6_DCIS	1.0957620952383689	20	106.5	279	1851	0.13098591549295774	47
chr13	46500000	46750000	P6_INV	1.1979781062278145	20	50.65	116	897	0.11451135241855874	47
chr13	46750000	47000000	P6_DCIS	1.2012689537771588	14	93.42857142857143	148	1160	0.11314984709480122	47
chr13	46750000	47000000	P6_INV	1.2412476866104167	14	40.857142857142854	55	517	0.09615384615384616	47
chr13	47000000	47250000	P6_DCIS	1.3448962487121328	5	41.6	19	189	0.09134615384615384	47
chr13	47000000	47250000	P6_INV	1.2293931730701333	5	20.4	11	91	0.10784313725490197	47
chr13	47250000	47500000	P6_DCIS	1.0914752062712383	6	100	90	510	0.15	47
chr13	47250000	47500000	P6_INV	1.1410685112894894	5	101.2	64	442	0.12648221343873517	47
chr13	48000000	48250000	P6_DCIS	2.265845820686552	1	40	9	31	0.225	47
chr13	48000000	48250000	P6_INV	1.2641176714650544	1	12	0	12	0	47
chr13	48250000	48500000	P6_DCIS	1.3680196881971118	2	93.5	24	163	0.12834224598930483	47
chr13	48250000	48500000	P6_INV	1.3057256991633486	2	46.5	10	83	0.10752688172043011	47
chr13	48500000	48750000	P6_DCIS	1.1846627818046818	10	139.3	160	1233	0.11486001435750179	47
chr13	48500000	48750000	P6_INV	1.236722313323504	9	82.33333333333333	68	673	0.09176788124156546	47
chr13	48750000	49000000	P6_DCIS	1.1689455681762018	12	135.83333333333334	216	1414	0.1325153374233129	47
chr13	48750000	49000000	P6_INV	1.2206372293749406	11	69.36363636363636	72	691	0.09436435124508519	47
chr13	49000000	49250000	P6_DCIS	1.1423883629888563	6	111.83333333333333	98	573	0.14605067064083457	47
chr13	49000000	49250000	P6_INV	1.2362097300161088	6	75.5	40	413	0.08830022075055188	47
chr13	49250000	49500000	P6_DCIS	1.4348892067109957	2	163.5	44	283	0.1345565749235474	47
chr13	49250000	49500000	P6_INV	1.3395821164690254	1	192	16	176	0.08333333333333333	47
chr13	49750000	50000000	P6_DCIS	1.1022190631742155	6	102.83333333333333	81	536	0.1312803889789303	47
chr13	49750000	50000000	P6_INV	1.2138040254352662	6	47.166666666666664	33	250	0.1166077738515901	47
chr13	50250000	50500000	P6_DCIS	1.1884623688244607	3	75	33	192	0.14666666666666667	47
chr13	50250000	50500000	P6_INV	1.3007551574683127	3	46.333333333333336	17	122	0.1223021582733813	47
chr13	50750000	51000000	P6_DCIS	2.3184307696316493	1	25	3	22	0.12	47
chr13	50750000	51000000	P6_INV	1.4629512795408	1	15	1	14	0.06666666666666667	47
chr13	51500000	51750000	P6_DCIS	1.1121486118659845	1	162	22	140	0.13580246913580246	47
chr13	51500000	51750000	P6_INV	1.2196648034840245	1	58	4	54	0.06896551724137931	47
chr13	51750000	52000000	P6_DCIS	1.0999403435992032	12	115.58333333333333	202	1185	0.14563806777217014	47
chr13	51750000	52000000	P6_INV	1.1712137237784002	12	52.333333333333336	65	563	0.1035031847133758	47
chr13	52000000	52250000	P6_DCIS	1.2637807889048291	2	70.5	15	126	0.10638297872340426	47
chr13	52000000	52250000	P6_INV	1.2662216681062217	1	35	4	31	0.11428571428571428	47
chr13	52250000	52500000	P6_DCIS	1.116180376956102	5	154	84	686	0.10909090909090909	47
chr13	52250000	52500000	P6_INV	1.2305786230088112	6	87.5	48	477	0.09142857142857143	47
chr13	52500000	52750000	P6_DCIS	1.1055077321488178	2	112	42	182	0.1875	47
chr13	52500000	52750000	P6_INV	1.2485592190727508	2	62.5	16	109	0.128	47
chr13	52750000	53000000	P6_DCIS	1.1989915649572296	3	139	53	364	0.12709832134292565	47
chr13	52750000	53000000	P6_INV	1.2668712023854876	3	70	22	188	0.10476190476190476	47
chr13	53000000	53250000	P6_DCIS	1.1647165159496113	4	122	80	408	0.16393442622950818	47
chr13	53000000	53250000	P6_INV	1.2658103744695042	3	77.66666666666667	28	205	0.12017167381974249	47
chr13	53250000	53500000	P6_DCIS	1.152831960458084	4	106.25	51	374	0.12	47
chr13	53250000	53500000	P6_INV	1.1933199962522674	4	42.75	15	156	0.08771929824561403	47
chr13	53500000	53750000	P6_DCIS	1.198370205214539	5	113.8	65	504	0.11423550087873462	47
chr13	53500000	53750000	P6_INV	1.1759248596794445	4	62.5	28	222	0.112	47
chr13	53750000	54000000	P6_DCIS	2.1406216048348243	2	44	11	77	0.125	47
chr13	53750000	54000000	P6_INV	1.3625326279069048	2	22.5	7	38	0.15555555555555556	47
chr13	55000000	55250000	P6_DCIS	2.6485513781049264	1	32	2	30	0.0625	47
chr13	55000000	55250000	P6_INV	1.3767846827486454	1	13	0	13	0	47
chr13	57500000	57750000	P6_DCIS	2.242034805163526	2	38	28	48	0.3684210526315789	47
chr13	57500000	57750000	P6_INV	1.2039607068436777	2	28.5	15	42	0.2631578947368421	47
chr13	57750000	58000000	P6_DCIS	2.017224455036801	1	98	12	86	0.12244897959183673	47
chr13	57750000	58000000	P6_INV	1.1553102942510907	1	54	9	45	0.16666666666666666	47
chr13	59000000	59250000	P6_DCIS	1.2228830171182583	3	151.66666666666666	62	393	0.13626373626373625	47
chr13	59000000	59250000	P6_INV	1.206089562359686	3	73	25	194	0.1141552511415525	47
chr13	59250000	59500000	P6_DCIS	1.9961105258281546	1	64	11	53	0.171875	47
chr13	59250000	59500000	P6_INV	1.2735738841183823	1	27	3	24	0.1111111111111111	47
chr13	60000000	60250000	P6_DCIS	1.6911377966413719	2	132.5	38	227	0.14339622641509434	47
chr13	60000000	60250000	P6_INV	1.1635556867207155	2	58.5	10	107	0.08547008547008547	47
chr13	60250000	60500000	P6_DCIS	1.1458598962772015	3	19.333333333333332	6	52	0.10344827586206896	47
chr13	60250000	60500000	P6_INV	1.0885284162904325	1	10	1	9	0.1	47
chr13	60500000	60750000	P6_DCIS	1.1686753084503976	8	116.75	117	817	0.1252676659528908	47
chr13	60500000	60750000	P6_INV	1.16692553105279	6	72.33333333333333	40	394	0.09216589861751152	47
chr13	61000000	61250000	P6_DCIS	1.1542309797177586	5	124.4	77	545	0.12379421221864952	47
chr13	61000000	61250000	P6_INV	1.149765794191856	4	62	18	230	0.07258064516129033	47
chr13	64250000	64500000	P6_DCIS	1.4870481110797977	1	80	12	68	0.15	47
chr13	64250000	64500000	P6_INV	1.2828963293166653	1	46	3	43	0.06521739130434782	47
chr13	64500000	64750000	P6_DCIS	2.374542941217371	3	62.666666666666664	30	158	0.1595744680851064	47
chr13	64500000	64750000	P6_INV	1.2624919062656828	3	28.333333333333332	11	74	0.12941176470588237	47
chr13	65500000	65750000	P6_DCIS	1.4471996039087516	2	148	26	270	0.08783783783783784	47
chr13	65500000	65750000	P6_INV	1.2009270842388922	2	82.5	24	141	0.14545454545454545	47
chr13	65750000	66000000	P6_DCIS	1.7031749303997532	6	55.5	59	274	0.17717717717717718	47
chr13	65750000	66000000	P6_INV	1.0213040880368989	6	18.166666666666668	8	101	0.07339449541284404	47
chr13	67750000	68000000	P6_DCIS	1.1633200187982826	2	96	18	174	0.09375	47
chr13	67750000	68000000	P6_INV	1.1426205481084262	1	86	10	76	0.11627906976744186	47
chr13	68250000	68500000	P6_DCIS	1.3698200294689407	9	118.33333333333333	152	913	0.14272300469483568	47
chr13	68250000	68500000	P6_INV	1.2461831426711758	8	68.875	64	487	0.1161524500907441	47
chr13	68750000	69000000	P6_DCIS	2.236713111953082	2	17	4	30	0.11764705882352941	47
chr13	68750000	69000000	P6_INV	1.2169102102129592	1	9	0	9	0	47
chr13	69500000	69750000	P6_DCIS	1.3726016916375492	6	132.83333333333334	130	667	0.16311166875784192	47
chr13	69500000	69750000	P6_INV	1.1620796699523495	6	73.83333333333333	48	395	0.10835214446952596	47
chr13	69750000	70000000	P6_DCIS	2.531547686686956	1	11	2	9	0.18181818181818182	47
chr13	69750000	70000000	P6_INV	1.2835648350995594	1	8	0	8	0	47
chr13	70250000	70500000	P6_DCIS	1.2575148852222313	1	65	9	56	0.13846153846153847	47
chr13	70250000	70500000	P6_INV	1.174779206815157	1	28	4	24	0.14285714285714285	47
chr13	70500000	70750000	P6_DCIS	1.379233767821117	1	55	6	49	0.10909090909090909	47
chr13	70500000	70750000	P6_INV	1.173988828454668	1	13	2	11	0.15384615384615385	47
chr13	71250000	71500000	P6_DCIS	2.108694163366816	2	47	19	75	0.20212765957446807	47
chr13	71250000	71500000	P6_INV	1.1482440747916367	2	22.5	3	42	0.06666666666666667	47
chr13	72000000	72250000	P6_DCIS	1.1957706364460199	1	209	22	187	0.10526315789473684	47
chr13	72000000	72250000	P6_INV	1.135540603614386	1	100	8	92	0.08	47
chr13	73250000	73500000	P6_DCIS	1.1166018788650958	16	120.4375	232	1695	0.12039439543331604	47
chr13	73250000	73500000	P6_INV	1.183834679161328	14	58	86	726	0.10591133004926108	47
chr13	73500000	73750000	P6_DCIS	1.2519090934424228	4	99.25	54	343	0.13602015113350127	47
chr13	73500000	73750000	P6_INV	1.3230713579527609	3	56.666666666666664	27	143	0.1588235294117647	47
chr13	73750000	74000000	P6_DCIS	2.0821838266928645	1	175	17	158	0.09714285714285714	47
chr13	73750000	74000000	P6_INV	1.4442165713321906	1	76	6	70	0.07894736842105263	47
chr13	74250000	74500000	P6_DCIS	1.2020951425470843	1	22	4	18	0.18181818181818182	47
chr13	74250000	74500000	P6_INV	1.185152272842066	1	9	1	8	0.1111111111111111	47
chr13	75250000	75500000	P6_DCIS	1.6487790751678573	1	59	6	53	0.1016949152542373	47
chr13	75250000	75500000	P6_INV	1.1869310218771523	1	23	5	18	0.21739130434782608	47
chr13	75750000	76000000	P6_DCIS	1.1339591786045378	12	184.83333333333334	274	1944	0.12353471596032461	47
chr13	75750000	76000000	P6_INV	1.2675640520818685	13	152	192	1784	0.09716599190283401	47
chr13	76000000	76250000	P6_DCIS	1.2219025225664684	7	107.42857142857143	81	671	0.1077127659574468	47
chr13	76000000	76250000	P6_INV	1.276229040039504	7	56.285714285714285	36	358	0.09137055837563451	47
chr13	76250000	76500000	P6_DCIS	1.0836789105688212	15	122.33333333333333	270	1565	0.14713896457765668	47
chr13	76250000	76500000	P6_INV	1.1784981549402196	14	60.142857142857146	88	754	0.10451306413301663	47
chr13	77750000	78000000	P6_DCIS	1.1205810626417783	1	118	15	103	0.1271186440677966	47
chr13	77750000	78000000	P6_INV	1.1914236879763358	1	62	5	57	0.08064516129032258	47
chr13	78000000	78250000	P6_DCIS	1.112598651067304	15	107.6	207	1407	0.12825278810408922	47
chr13	78000000	78250000	P6_INV	1.1717973706076303	13	91.07692307692308	122	1062	0.10304054054054054	47
chr13	79000000	79250000	P6_DCIS	1.2743352755546271	4	117.75	68	403	0.14437367303609341	47
chr13	79000000	79250000	P6_INV	1.2178714875486398	3	59.666666666666664	13	166	0.07262569832402235	47
chr13	79250000	79500000	P6_DCIS	1.325942538901542	1	184	25	159	0.1358695652173913	47
chr13	79250000	79500000	P6_INV	1.3038103219892239	1	104	8	96	0.07692307692307693	47
chr13	79500000	79750000	P6_DCIS	1.6839418647228925	2	70.5	17	124	0.12056737588652482	47
chr13	79500000	79750000	P6_INV	1.1278438980682368	2	29.5	1	58	0.01694915254237288	47
chr13	80750000	81000000	P6_DCIS	1.6401533267693782	3	59.333333333333336	26	152	0.14606741573033707	47
chr13	80750000	81000000	P6_INV	1.4003073116007736	2	38	5	71	0.06578947368421052	47
chr13	81000000	81250000	P6_DCIS	2.0009028358656145	1	21	3	18	0.14285714285714285	47
chr13	81000000	81250000	P6_INV	1.158473334044743	1	9	1	8	0.1111111111111111	47
chr13	81250000	81500000	P6_DCIS	2.458800535560295	1	30	7	23	0.23333333333333334	47
chr13	81250000	81500000	P6_INV	1.0602559898402841	1	8	1	7	0.125	47
chr13	82000000	82250000	P6_DCIS	2.512443682087519	5	31.8	10	149	0.06289308176100629	47
chr13	82000000	82250000	P6_INV	1.2136534928512628	5	18.8	8	86	0.0851063829787234	47
chr13	83250000	83500000	P6_DCIS	1.5923402916465221	3	151.66666666666666	69	386	0.15164835164835164	47
chr13	83250000	83500000	P6_INV	1.0954491526634074	3	68.66666666666667	24	182	0.11650485436893204	47
chr13	85750000	86000000	P6_DCIS	3.214429754332176	1	34	0	34	0	47
chr13	85750000	86000000	P6_INV	1.5518769715541703	1	17	0	17	0	47
chr13	86750000	87000000	P6_DCIS	1.2447700183574166	7	129.14285714285714	156	748	0.17256637168141592	47
chr13	86750000	87000000	P6_INV	1.2641978318644462	7	67.57142857142857	39	434	0.0824524312896406	47
chr13	88500000	88750000	P6_DCIS	1.2554160122261722	2	69	12	126	0.08695652173913043	47
chr13	88500000	88750000	P6_INV	1.1131348908835867	2	28.5	9	48	0.15789473684210525	47
chr13	89500000	89750000	P6_DCIS	1.744819586132428	2	155	46	264	0.14838709677419354	47
chr13	89500000	89750000	P6_INV	1.2848952073163262	2	86.5	12	161	0.06936416184971098	47
chr13	90000000	90250000	P6_DCIS	1.3904919617161442	4	138.5	88	466	0.1588447653429603	47
chr13	90000000	90250000	P6_INV	1.206994502208966	4	73	30	262	0.10273972602739725	47
chr13	90750000	91000000	P6_DCIS	1.2858921031052288	4	243.5	149	825	0.15297741273100615	47
chr13	90750000	91000000	P6_INV	1.1143414891267922	4	111.75	45	402	0.10067114093959731	47
chr13	91750000	92000000	P6_DCIS	1.7758861275594653	1	173	26	147	0.15028901734104047	47
chr13	91750000	92000000	P6_INV	1.2351830548125706	1	87	10	77	0.11494252873563218	47
chr13	92250000	92500000	P6_DCIS	1.3627415395034572	3	159.33333333333334	55	423	0.11506276150627615	47
chr13	92250000	92500000	P6_INV	1.257800774630376	3	85.33333333333333	30	226	0.1171875	47
chr13	92750000	93000000	P6_DCIS	1.7800194225906896	1	122	15	107	0.12295081967213115	47
chr13	92750000	93000000	P6_INV	1.3247761077401337	1	62	5	57	0.08064516129032258	47
chr13	94500000	94750000	P6_DCIS	2.135877154725122	1	46	8	38	0.17391304347826086	47
chr13	94500000	94750000	P6_INV	1.3154251960029877	1	19	2	17	0.10526315789473684	47
chr13	94750000	95000000	P6_DCIS	1.5959402751629348	1	98	15	83	0.15306122448979592	47
chr13	94750000	95000000	P6_INV	1.159560341938259	1	35	0	35	0	47
chr13	95000000	95250000	P6_DCIS	1.1457443191270977	8	100.125	107	694	0.13358302122347065	47
chr13	95000000	95250000	P6_INV	1.148453062475878	5	65	37	288	0.11384615384615385	47
chr13	95250000	95500000	P6_DCIS	1.2333584837510294	11	142.1818181818182	224	1340	0.1432225063938619	47
chr13	95250000	95500000	P6_INV	1.210333285540614	11	64.9090909090909	72	642	0.10084033613445378	47
chr13	95500000	95750000	P6_DCIS	1.2104725920920083	9	118	138	924	0.12994350282485875	47
chr13	95500000	95750000	P6_INV	1.2490674020187187	10	65.9	63	596	0.09559939301972686	47
chr13	95750000	96000000	P6_DCIS	1.2465650980741485	15	117.26666666666667	222	1537	0.12620807276861853	47
chr13	95750000	96000000	P6_INV	1.3519313846563745	15	52.53333333333333	76	712	0.09644670050761421	47
chr13	96000000	96250000	P6_DCIS	1.1758292296531434	2	45.5	12	79	0.13186813186813187	47
chr13	96000000	96250000	P6_INV	1.2304616586773431	1	33	1	32	0.030303030303030304	47
chr13	96250000	96500000	P6_DCIS	1.185619395511635	2	49	7	91	0.07142857142857142	47
chr13	96250000	96500000	P6_INV	1.261066095322451	2	21.5	5	38	0.11627906976744186	47
chr13	96500000	96750000	P6_DCIS	1.1305400442288842	16	108.9375	217	1526	0.12449799196787148	47
chr13	96500000	96750000	P6_INV	1.1477520462321058	16	49.75	88	708	0.11055276381909548	47
chr13	97500000	97750000	P6_DCIS	1.2529791945212738	3	120.33333333333333	55	306	0.1523545706371191	47
chr13	97500000	97750000	P6_INV	1.225091935987007	3	53	14	145	0.0880503144654088	47
chr13	97750000	98000000	P6_DCIS	1.471329478680775	1	174	25	149	0.14367816091954022	47
chr13	97750000	98000000	P6_INV	1.4316323473935415	1	86	7	79	0.08139534883720931	47
chr13	98000000	98250000	P6_DCIS	1.2601641738677694	1	43	9	34	0.20930232558139536	47
chr13	98000000	98250000	P6_INV	1.1973039850136513	1	17	3	14	0.17647058823529413	47
chr13	98750000	99000000	P6_DCIS	1.4686841622849742	1	111	11	100	0.0990990990990991	47
chr13	98750000	99000000	P6_INV	1.3070870408194333	1	37	4	33	0.10810810810810811	47
chr13	99000000	99250000	P6_DCIS	1.1467867918153338	12	109.75	165	1152	0.1252847380410023	47
chr13	99000000	99250000	P6_INV	1.2874455103654672	11	51.45454545454545	50	516	0.08833922261484099	47
chr13	99250000	99500000	P6_DCIS	1.1781736621315184	27	141.1851851851852	477	3335	0.1251311647429171	47
chr13	99250000	99500000	P6_INV	1.3400031380697826	27	74.25925925925925	207	1798	0.10324189526184539	47
chr13	99500000	99750000	P6_DCIS	1.121640525454423	4	52.75	32	179	0.15165876777251186	47
chr13	99500000	99750000	P6_INV	1.235873718564982	4	21.75	13	74	0.14942528735632185	47
chr13	99750000	100000000	P6_DCIS	1.2711919505782026	5	142.6	91	622	0.1276297335203366	47
chr13	99750000	100000000	P6_INV	1.3457363705433862	4	89	28	328	0.07865168539325842	47
chr13	100000000	100250000	P6_DCIS	1.1893743611386955	7	161.14285714285714	140	988	0.12411347517730496	47
chr13	100000000	100250000	P6_INV	1.339443825660038	6	88.5	42	489	0.07909604519774012	47
chr13	100500000	100750000	P6_DCIS	1.2320275089633488	3	173.33333333333334	78	442	0.15	47
chr13	100500000	100750000	P6_INV	1.2888527366276148	3	92.66666666666667	19	259	0.0683453237410072	47
chr13	100750000	101000000	P6_DCIS	1.2025573741295628	6	164.66666666666666	120	868	0.1214574898785425	47
chr13	100750000	101000000	P6_INV	1.284972434995147	6	81.66666666666667	33	457	0.0673469387755102	47
chr13	101000000	101250000	P6_DCIS	1.274384233426392	4	119.25	47	430	0.09853249475890985	47
chr13	101000000	101250000	P6_INV	1.2141906715950461	4	50.5	18	184	0.0891089108910891	47
chr13	101250000	101500000	P6_DCIS	1.220680364570254	11	127.63636363636364	175	1229	0.12464387464387465	47
chr13	101250000	101500000	P6_INV	1.3381763922512713	9	78.33333333333333	66	639	0.09361702127659574	47
chr13	101500000	101750000	P6_DCIS	1.1633598046381115	7	181.28571428571428	152	1117	0.11977935382190702	47
chr13	101500000	101750000	P6_INV	1.264442535294005	7	108.42857142857143	67	692	0.08827404479578392	47
chr13	101750000	102000000	P6_DCIS	1.1439135416406778	14	108.85714285714286	167	1357	0.10958005249343832	47
chr13	101750000	102000000	P6_INV	1.1945882553857894	13	53.92307692307692	69	632	0.09843081312410841	47
chr13	102000000	102250000	P6_DCIS	1.2246619050083938	3	63.666666666666664	20	171	0.10471204188481675	47
chr13	102000000	102250000	P6_INV	1.2383532121911849	2	33	10	56	0.15151515151515152	47
chr13	102250000	102500000	P6_DCIS	1.2497810149081385	1	66	12	54	0.18181818181818182	47
chr13	102250000	102500000	P6_INV	1.2094814225917667	1	41	2	39	0.04878048780487805	47
chr13	102500000	102750000	P6_DCIS	1.2106347823741666	1	14	1	13	0.07142857142857142	47
chr13	102500000	102750000	P6_INV	1.1066438977625053	1	9	1	8	0.1111111111111111	47
chr13	103250000	103500000	P6_DCIS	1.1031966886454567	52	152.82692307692307	1083	6864	0.13627784069460175	47
chr13	103250000	103500000	P6_INV	1.2007981435093187	51	73.70588235294117	360	3399	0.09577015163607343	47
chr13	103500000	103750000	P6_DCIS	1.0876818467990002	7	130.42857142857142	123	790	0.13472070098576122	47
chr13	103500000	103750000	P6_INV	1.1974725813841893	7	63	50	391	0.11337868480725624	47
chr13	106500000	106750000	P6_DCIS	2.8384469830948613	1	65	9	56	0.13846153846153847	47
chr13	106500000	106750000	P6_INV	1.4944392183737119	1	23	2	21	0.08695652173913043	47
chr13	107000000	107250000	P6_DCIS	1.1911479413379176	1	216	29	187	0.13425925925925927	47
chr13	107000000	107250000	P6_INV	1.1924797124513407	1	116	7	109	0.0603448275862069	47
chr13	107500000	107750000	P6_DCIS	2.2976691239212053	4	61.75	22	225	0.08906882591093117	47
chr13	107500000	107750000	P6_INV	1.4493892782422775	4	34.5	16	122	0.11594202898550725	47
chr13	107750000	108000000	P6_DCIS	1.6722192710350654	1	86	16	70	0.18604651162790697	47
chr13	107750000	108000000	P6_INV	1.3611434890167862	1	44	2	42	0.045454545454545456	47
chr13	108000000	108250000	P6_DCIS	1.9756838219846797	1	88	20	68	0.22727272727272727	47
chr13	108000000	108250000	P6_INV	1.3701141332959788	1	33	3	30	0.09090909090909091	47
chr13	108750000	109000000	P6_DCIS	1.1464169188303817	3	116.66666666666667	56	294	0.16	47
chr13	108750000	109000000	P6_INV	1.1453207683110893	2	70.5	19	122	0.1347517730496454	47
chr13	109250000	109500000	P6_DCIS	1.2293993133794614	7	111.28571428571429	104	675	0.13350449293966624	47
chr13	109250000	109500000	P6_INV	1.1713744994376045	7	53.857142857142854	43	334	0.11405835543766578	47
chr13	109750000	110000000	P6_DCIS	1.1946517312330813	2	46.5	12	81	0.12903225806451613	47
chr13	109750000	110000000	P6_INV	1.1705911235676498	2	23	7	39	0.15217391304347827	47
chr13	110250000	110500000	P6_DCIS	1.3616556255844177	3	24.666666666666668	8	66	0.10810810810810811	47
chr13	110250000	110500000	P6_INV	1.315343275306731	3	11.333333333333334	0	34	0	47
chr13	110750000	111000000	P6_DCIS	1.1380951722302959	49	111.10204081632654	710	4734	0.13041880969875091	47
chr13	110750000	111000000	P6_INV	1.2613333756434788	48	56.3125	280	2423	0.10358860525342212	47
chr13	111000000	111250000	P6_DCIS	1.1260255746609324	53	83.13207547169812	561	3845	0.12732637312755335	47
chr13	111000000	111250000	P6_INV	1.2437109996944888	47	38.95744680851064	186	1645	0.10158383397050792	47
chr13	111250000	111500000	P6_DCIS	1.1604296405209311	17	73.05882352941177	148	1094	0.11916264090177134	47
chr13	111250000	111500000	P6_INV	1.259795928736343	14	39.07142857142857	56	491	0.10237659963436929	47
chr13	111500000	111750000	P6_DCIS	1.1492640895680464	5	74.6	53	320	0.14209115281501342	47
chr13	111500000	111750000	P6_INV	1.2259309252976738	5	32.6	15	148	0.09202453987730061	47
chr13	111750000	112000000	P6_DCIS	1.0412632140621056	12	145.5	229	1517	0.1311569301260023	47
chr13	111750000	112000000	P6_INV	1.160782220523982	12	74.33333333333333	78	814	0.08744394618834081	47
chr13	112500000	112750000	P6_DCIS	1.110085244148118	9	118	118	944	0.1111111111111111	47
chr13	112500000	112750000	P6_INV	1.1892579343372396	7	82.42857142857143	67	510	0.11611785095320624	47
chr13	113000000	113250000	P6_DCIS	1.1738958779634432	20	103.9	261	1817	0.12560153994225218	47
chr13	113000000	113250000	P6_INV	1.282957956087369	19	50.10526315789474	107	845	0.11239495798319328	47
chr13	113250000	113500000	P6_DCIS	1.2359879529063638	1	290	26	264	0.0896551724137931	47
chr13	113250000	113500000	P6_INV	1.3386023561290905	1	197	18	179	0.09137055837563451	47
chr13	113500000	113750000	P6_DCIS	1.1488487938985585	5	84.4	50	372	0.11848341232227488	47
chr13	113500000	113750000	P6_INV	1.2581698527040748	4	51	20	184	0.09803921568627451	47
chr13	113750000	114000000	P6_DCIS	1.1591371263578572	8	78.375	74	553	0.11802232854864433	47
chr13	113750000	114000000	P6_INV	1.3181470408385274	8	39	38	274	0.12179487179487179	47
chr13	114000000	114250000	P6_DCIS	1.2000268967569536	37	99.62162162162163	512	3174	0.138903960933261	47
chr13	114000000	114250000	P6_INV	1.3464736632351073	36	56.55555555555556	181	1855	0.08889980353634577	47
chr13	114250000	114500000	P6_DCIS	1.124433249409921	4	157.5	74	556	0.11746031746031746	47
chr13	114250000	114500000	P6_INV	1.2677159734263546	4	83.5	29	305	0.08682634730538923	47
chr13	114500000	114750000	P6_DCIS	1.223295462126734	6	37.333333333333336	24	200	0.10714285714285714	47
chr13	114500000	114750000	P6_INV	1.248438694358852	4	22.75	10	81	0.10989010989010989	47
chr13	114750000	115000000	P6_DCIS	1.2247564658826924	8	35.125	54	227	0.19217081850533807	47
chr13	114750000	115000000	P6_INV	1.301867373159837	4	18	7	65	0.09722222222222222	47
chr13	115000000	115169878	P6_DCIS	1.095385014322151	2	71.5	11	132	0.07692307692307693	47
chr13	115000000	115169878	P6_INV	1.2137618619756612	2	23.5	6	41	0.1276595744680851	47
chr14	19000000	19250000	P6_DCIS	1.4435730169954386	7	33.714285714285715	47	189	0.19915254237288135	3
chr14	19000000	19250000	P6_INV	1.125238697748931	5	13.6	21	47	0.3088235294117647	3
chr14	19250000	19500000	P6_DCIS	1.2516636448454097	4	164	244	412	0.3719512195121951	3
chr14	19250000	19500000	P6_INV	1.3045106759389449	5	120	198	402	0.33	3
chr14	19500000	19750000	P6_DCIS	1.2566205235270387	18	128.94444444444446	882	1439	0.38000861697544164	3
chr14	19500000	19750000	P6_INV	1.2807643162459084	20	71.15	539	884	0.3787772312016866	3
chr14	19750000	20000000	P6_DCIS	1.2986618739122382	3	113.33333333333333	119	221	0.35	3
chr14	19750000	20000000	P6_INV	1.3991138696747325	3	46.666666666666664	53	87	0.37857142857142856	3
chr14	20000000	20250000	P6_DCIS	1.194470617866599	26	94.11538461538461	1024	1423	0.4184715978749489	3
chr14	20000000	20250000	P6_INV	1.2935435526284795	27	50.51851851851852	551	813	0.4039589442815249	3
chr14	20250000	20500000	P6_DCIS	1.298506964082442	8	127	471	545	0.46358267716535434	3
chr14	20250000	20500000	P6_INV	1.385194152076403	8	92.875	349	394	0.4697173620457604	3
chr14	20500000	20750000	P6_DCIS	1.3742335096119351	20	137.75	1266	1489	0.45952813067150633	3
chr14	20500000	20750000	P6_INV	1.429452770913852	20	69.8	604	792	0.4326647564469914	3
chr14	20750000	21000000	P6_DCIS	1.3020985418818785	72	140.70833333333334	4686	5445	0.46254071661237783	3
chr14	20750000	21000000	P6_INV	1.4379426356366505	73	69.46575342465754	2239	2832	0.4415302701636758	3
chr14	21000000	21250000	P6_DCIS	1.3548727050627838	27	164.62962962962962	2027	2418	0.45601799775028123	3
chr14	21000000	21250000	P6_INV	1.4765447450696885	27	80.96296296296296	942	1244	0.4309240622140897	3
chr14	21250000	21500000	P6_DCIS	1.3325926708983127	8	137.625	474	627	0.4305177111716621	3
chr14	21250000	21500000	P6_INV	1.4839028111231947	7	75.71428571428571	227	303	0.42830188679245285	3
chr14	21500000	21750000	P6_DCIS	1.3223106189045506	18	111.66666666666667	909	1101	0.45223880597014926	3
chr14	21500000	21750000	P6_INV	1.4520415775494446	17	68.6470588235294	539	628	0.46186803770351326	3
chr14	21750000	22000000	P6_DCIS	1.351524283182354	14	129.92857142857142	837	982	0.4601429356789445	3
chr14	21750000	22000000	P6_INV	1.528665565870403	16	80.125	561	721	0.437597503900156	3
chr14	22000000	22250000	P6_DCIS	1.3220511176470708	18	155.94444444444446	1304	1503	0.4645529034556466	3
